CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
3684,100190121202400008,202400008,2024-06-26,1328,121,1,1,1,2,6,2,2024-06-21 19:47:00,2024-06-21 22:12:00,2024-06-21 22:37:00,13.170289,78.169597,Complainant reported that the victim was fatally assaulted by the accused following a dispute near Goda Road.
3685,100280178202500001,202500001,2025-11-16,1566,178,1,2,4,24,2,74,2025-11-14 11:42:58,2025-11-14 17:03:58,2025-11-14 22:19:58,14.785424,74.733855,Complainant reported an offence involving a minor near Sunder Nagar.
3686,100020013202300001,202300001,2023-05-31,1425,13,1,2,13,66,5,110,2023-05-23 12:39:48,2023-05-23 16:46:48,2023-05-23 18:09:48,15.140667,76.877057,Police recovered illegal firearms from the accused near Bhakta Nagar.
3687,100030022202200002,202200002,2022-04-30,1951,22,1,2,12,63,6,102,2022-04-24 09:10:31,2022-04-24 09:29:31,2022-04-24 17:01:31,15.845374,74.538215,Complainant reported being threatened by the accused near Murthy Zila.
3688,100020014202400006,202400006,2024-03-29,2691,14,1,1,11,59,6,3,2024-03-27 15:12:57,2024-03-27 18:03:57,2024-03-27 20:32:57,15.097664,76.939693,"Complainant, a senior citizen, reported an incident involving the accused at Misra."
3689,100150095202300006,202300006,2023-11-07,2340,95,1,2,9,53,6,21,2023-11-03 17:48:17,2023-11-03 21:42:17,2023-11-04 02:44:17,13.027057,76.123735,Complainant reported an incident related to waging war against the state near Ray Zila.
3690,100080056202200004,202200004,2022-03-05,1313,56,1,2,5,31,2,77,2022-03-05 12:52:10,2022-03-05 17:07:10,2022-03-05 19:19:10,13.415717,77.739688,Complainant reported an incident related to affray near Chana Path.
3691,100100066202300005,202300005,2023-09-01,2405,66,1,2,11,61,2,16,2023-08-31 12:51:37,2023-08-31 14:38:37,2023-08-31 19:48:37,14.246229,76.417628,Complainant reported an incident related to neglect of senior citizens near Dey Marg.
3692,100010002202500007,202500007,2025-12-05,730,2,1,2,1,7,2,82,2025-12-04 12:08:35,2025-12-04 14:03:35,2025-12-04 18:50:35,16.149762,75.751524,Complainant reported an incident related to abduction near Choudhury Ganj.
3693,100150096202400005,202400005,2024-01-06,930,96,1,2,14,71,2,114,2023-12-31 13:04:51,2023-12-31 16:13:51,2024-01-01 19:05:51,12.970906,76.122267,Case registered against the accused for a traffic-related violation near Tella.
3694,100160106202200003,202200003,2022-11-28,1377,106,1,1,7,45,5,113,2022-11-25 12:26:34,2022-11-25 13:55:34,2022-11-25 15:27:34,14.798866,75.420552,Complainant reported an incident related to social media impersonation near Vig Zila.
3695,100030023202200003,202200003,2022-05-10,1858,23,1,2,9,51,6,82,2022-05-04 12:38:25,2022-05-04 17:23:25,2022-05-04 22:11:25,15.839677,74.529287,Complainant reported an incident related to unlawful activities near Vohra.
3696,300280178202600001,202600001,2026-02-18,633,178,2,2,9,51,1,2,2026-02-13 18:01:47,2026-02-14 00:29:47,2026-02-14 01:48:47,14.787086,74.744326,Complainant reported an incident related to unlawful activities near Taneja Road.
3697,300160105202300002,202300002,2023-03-17,391,105,2,2,4,27,2,17,2023-03-09 15:05:04,2023-03-09 22:29:04,2023-03-09 22:34:04,14.748931,75.367055,Complainant reported that the victim was forcibly taken away by the accused from Khanna Zila.
3698,100050039202500006,202500006,2025-06-26,1773,39,1,2,7,41,3,62,2025-06-23 04:34:47,2025-06-23 12:10:47,2025-06-24 05:12:47,13.000024,77.563128,Complainant reported theft of personal property from Das.
3699,100260167202600008,202600008,2026-08-02,2365,167,1,2,1,3,1,18,2026-07-27 01:43:28,2026-07-27 07:56:28,2026-07-27 09:47:28,13.314223,77.06419,Complainant reported that the victim was fatally assaulted by the accused following a dispute near Narayan Path.
3700,100060041202300006,202300006,2023-09-22,2932,41,1,2,5,29,1,71,2023-09-14 09:51:24,2023-09-14 14:04:24,2023-09-14 14:32:24,17.879842,77.537786,Complainant reported a violent disturbance involving multiple persons near Ramakrishnan.
3701,100150096202400006,202400006,2024-04-22,128,96,1,1,11,61,6,122,2024-04-16 08:32:33,2024-04-16 10:07:33,2024-04-16 12:25:33,12.976474,76.089786,Complainant reported an incident related to neglect of senior citizens near Sampath Ganj.
3702,100210134202200002,202200002,2022-09-08,1478,134,1,2,11,59,3,20,2022-09-01 12:59:56,2022-09-01 14:32:56,2022-09-01 15:15:56,12.513297,76.918609,"Complainant, a senior citizen, reported an incident involving the accused at Dhawan Ganj."
3703,400140092202300001,202300001,2023-02-14,2133,92,3,2,5,33,1,47,2023-02-09 16:26:17,2023-02-09 18:33:17,2023-02-09 23:56:17,15.381931,75.665319,Complainant reported an incident related to communal violence near Gill Zila.
3704,800310192202200001,202200001,2022-12-23,2803,192,4,2,1,3,6,111,2022-12-14 01:06:23,2022-12-14 01:46:23,2022-12-14 02:41:23,15.282196,76.416579,Complainant reported that the victim was fatally assaulted by the accused following a dispute near Maharaj Ganj.
3705,100120078202600002,202600002,2026-04-14,1663,78,1,2,7,42,1,90,2026-04-14 13:22:01,2026-04-14 15:43:01,2026-04-14 18:45:01,14.478833,75.946738,Complainant reported an incident related to hacking near Rege Chowk.
3706,100010008202600006,202600006,2026-05-23,542,8,1,1,13,69,2,45,2026-05-20 16:42:50,2026-05-20 18:30:50,2026-05-21 04:27:50,16.19636,75.693943,Complainant reported an incident related to prohibition act violations near Bhalla Road.
3707,800170116202500001,202500001,2025-11-08,1823,116,4,2,2,13,1,120,2025-11-04 18:15:38,2025-11-04 23:17:38,2025-11-05 01:22:38,17.382096,76.86591,Complainant reported unauthorized entry into their property at Walla Chowk.
3708,100200127202400007,202400007,2024-07-02,360,127,1,2,1,7,5,15,2024-06-27 18:51:43,2024-06-27 19:29:43,2024-06-27 22:44:43,15.316229,76.172607,Complainant reported an incident related to abduction near Chowdhury Path.
3709,100100066202300006,202300006,2023-12-26,3121,66,1,2,6,37,4,118,2023-12-25 12:40:41,2023-12-25 16:31:41,2023-12-26 05:00:41,14.231133,76.42108,Complainant reported an incident related to counterfeiting near Sampath Path.
3710,100290183202600011,202600011,2026-11-18,1889,183,1,1,2,12,1,81,2026-11-14 02:07:16,2026-11-14 09:15:16,2026-11-14 15:42:16,16.793832,75.725765,Complainant reported that unknown persons broke into the premises at Koshy Chowk and stole valuables.
3711,100280177202600008,202600008,2026-09-01,3166,177,1,2,10,54,1,30,2026-08-26 08:59:33,2026-08-26 13:48:33,2026-08-26 15:22:33,14.778793,74.669237,Complainant reported an incident caused by rash or negligent driving near Dhillon Road.
3712,100300187202200007,202200007,2022-05-21,1003,187,1,1,3,18,5,62,2022-05-17 17:33:55,2022-05-17 22:51:55,2022-05-20 05:58:55,16.787847,77.151321,Complainant reported being harassed by the accused near Soman Path.
3713,100050031202600005,202600005,2026-02-07,2163,31,1,1,4,25,1,104,2026-02-03 10:09:17,2026-02-03 10:18:17,2026-02-03 15:08:17,12.949335,77.632938,Complainant reported an incident related to pocso offences near Morar Path.
3714,100020010202400003,202400003,2024-09-09,89,10,1,2,7,42,2,69,2024-09-06 15:40:55,2024-09-06 17:11:55,2024-09-06 22:08:55,15.138523,76.897278,Complainant reported an incident related to hacking near Banerjee Nagar.
3715,100280177202200007,202200007,2022-12-14,2860,177,1,2,1,3,6,126,2022-12-08 00:10:52,2022-12-08 06:03:52,2022-12-08 07:22:52,14.777242,74.66274,Complainant reported that the victim was fatally assaulted by the accused following a dispute near Khatri Nagar.
3716,100090058202200006,202200006,2022-07-25,2551,58,1,1,4,27,2,59,2022-07-24 17:54:58,2022-07-24 22:33:58,2022-07-24 23:14:58,13.304649,75.735733,Complainant reported that the victim was forcibly taken away by the accused from Rajagopalan Road.
3717,100030026202600009,202600009,2026-03-15,556,26,1,2,5,33,1,60,2026-03-11 17:20:49,2026-03-12 00:35:49,2026-03-12 08:42:49,15.876251,74.529942,Complainant reported an incident related to communal violence near Patil Road.
3718,100130086202300001,202300001,2023-12-25,1032,86,1,2,2,15,5,92,2023-12-22 18:29:13,2023-12-23 00:24:13,2023-12-24 01:22:13,15.409231,74.996643,Complainant reported being cheated of money through false promises near Warrior Zila.
3719,100250153202200005,202200005,2022-09-07,2720,153,1,1,5,30,5,87,2022-09-03 16:49:24,2022-09-03 23:04:24,2022-09-04 00:17:24,13.920608,75.593638,Complainant reported an incident related to unlawful assembly near Savant Ganj.
3720,100090058202600009,202600009,2026-01-06,2915,58,1,2,1,1,1,41,2026-01-03 00:35:35,2026-01-03 07:27:35,2026-01-03 08:16:35,13.313303,75.726778,Complainant reported that the victim was fatally assaulted by the accused following a dispute near Anand Marg.
3721,100150095202400013,202400013,2024-03-30,16,95,1,2,11,59,4,51,2024-03-25 08:02:13,2024-03-25 13:07:13,2024-03-25 17:47:13,12.991105,76.134992,"Complainant, a senior citizen, reported an incident involving the accused at Kumer Marg."
3722,100260167202600009,202600009,2026-02-17,2769,167,1,1,9,53,1,94,2026-02-11 17:18:03,2026-02-12 00:11:03,2026-02-12 01:08:03,13.323842,77.064568,Complainant reported an incident related to waging war against the state near Chana Road.
3723,100110075202600002,202600002,2026-02-22,1536,75,1,2,4,28,1,136,2026-02-15 12:11:58,2026-02-15 18:19:58,2026-02-15 22:47:58,12.902601,74.878822,Complainant reported an offence involving a minor near Mishra Ganj.
3724,100280180202300007,202300007,2023-04-05,437,180,1,2,6,36,2,75,2023-03-29 12:19:31,2023-03-29 13:56:31,2023-03-30 06:44:31,14.768239,74.668316,Complainant reported forged documents being used by the accused.
3725,400060046202200001,202200001,2022-07-01,2063,46,3,2,2,9,2,4,2022-06-24 04:02:16,2022-06-24 10:15:16,2022-06-24 17:11:16,17.890089,77.535174,Complainant reported theft of personal property from Nadig Chowk.
3726,100110075202400003,202400003,2024-01-04,2324,75,1,2,14,71,2,3,2023-12-30 16:59:52,2023-12-30 19:12:52,2024-01-01 12:54:52,12.913438,74.839379,Case registered against the accused for a traffic-related violation near Bandi Marg.
3727,100100065202300001,202300001,2023-06-18,815,65,1,2,8,46,2,101,2023-06-15 15:41:53,2023-06-15 16:36:53,2023-06-15 20:48:53,14.192493,76.360792,Police recovered narcotic substances from the accused during a check near Buch Road.
3728,100040029202400003,202400003,2024-12-21,747,29,1,2,4,26,5,114,2024-12-19 11:09:37,2024-12-19 14:18:37,2024-12-21 19:19:37,13.210184,77.491951,Complainant reported an offence involving a minor near Sinha Chowk.
3729,100010003202500003,202500003,2025-11-14,2019,3,1,2,14,73,6,131,2025-11-10 16:02:35,2025-11-11 00:02:35,2025-11-13 14:02:35,16.212228,75.669132,Case registered against the accused for a traffic-related violation near Natarajan Marg.
3730,100260164202300002,202300002,2023-12-07,1312,164,1,1,9,53,4,132,2023-12-02 11:39:41,2023-12-02 16:26:41,2023-12-02 23:48:41,13.373836,77.134339,Complainant reported an incident related to waging war against the state near Chaudhry Marg.
3731,100020013202300002,202300002,2023-10-29,303,13,1,2,10,57,2,55,2023-10-29 03:45:07,2023-10-29 10:31:07,2023-10-29 19:18:07,15.132063,76.885209,Complainant reported theft of personal property from Lal Street.
3732,100110071202500003,202500003,2025-12-03,1834,71,1,2,3,17,3,64,2025-11-25 22:51:04,2025-11-26 04:06:04,2025-11-29 05:16:04,12.901292,74.906119,Complainant reported a sexual assault by the accused near Bhatti Circle.
3733,100030021202300005,202300005,2023-04-17,422,21,1,2,6,37,6,31,2023-04-08 18:00:52,2023-04-08 19:05:52,2023-04-08 23:47:52,15.816507,74.481755,Complainant reported an incident related to counterfeiting near Salvi Path.
3734,100130084202400005,202400005,2024-11-12,3200,84,1,2,9,50,2,138,2024-11-04 12:54:48,2024-11-04 19:16:48,2024-11-04 19:55:48,15.457377,74.984456,Case registered against the accused for activities against public order.
3735,100280180202300008,202300008,2023-06-02,2839,180,1,2,14,71,2,117,2023-05-25 13:03:15,2023-05-25 18:28:15,2023-05-26 21:54:15,14.802275,74.719417,Case registered against the accused for a traffic-related violation near Bala Chowk.
3736,100030017202400004,202400004,2024-12-14,1756,17,1,2,1,4,3,16,2024-12-12 20:47:30,2024-12-13 02:09:30,2024-12-13 03:12:30,15.859224,74.479933,Complainant reported being assaulted and sustaining injuries during an altercation near Gour Nagar.
3737,400120079202500001,202500001,2025-07-04,1380,79,3,2,11,60,5,51,2025-06-28 10:17:11,2025-06-28 14:24:11,2025-06-29 11:40:11,14.415923,75.91562,Complainant reported being defrauded of money through a fraudulent scheme reported from Deshpande Chowk.
3738,100280176202500008,202500008,2025-05-08,1281,176,1,2,11,60,2,1,2025-05-03 00:00:01,2025-05-03 02:42:01,2025-05-03 22:59:01,14.757248,74.726354,Complainant reported being defrauded of money through a fraudulent scheme reported from Rattan Nagar.
3739,100270169202400010,202400010,2024-12-24,270,169,1,2,10,57,3,39,2024-12-23 05:18:37,2024-12-23 08:50:37,2024-12-23 14:46:37,13.376552,74.782004,Complainant reported theft of personal property from Mody Ganj.
3740,100030024202200001,202200001,2022-02-04,1370,24,1,1,10,54,2,80,2022-01-31 15:48:26,2022-01-31 22:08:26,2022-01-31 22:21:26,15.799251,74.530277,Complainant reported an incident caused by rash or negligent driving near Butala Path.
3741,100040027202500003,202500003,2025-09-04,2879,27,1,2,10,56,1,51,2025-09-01 09:21:37,2025-09-01 13:38:37,2025-09-02 01:51:37,13.277098,77.604798,Complainant reported an incident caused by rash or negligent driving near Dugar Zila.
3742,100120079202600005,202600005,2026-03-06,8,79,1,2,12,63,2,50,2026-03-05 17:10:15,2026-03-05 23:28:15,2026-03-06 01:10:15,14.503235,75.895863,Complainant reported being threatened by the accused near Varty Ganj.
3743,100080056202600008,202600008,2026-07-05,2597,56,1,2,7,45,1,10,2026-06-30 16:25:50,2026-06-30 19:59:50,2026-06-30 22:56:50,13.408915,77.7282,Complainant reported an incident related to social media impersonation near Roy Street.
3744,100070048202600005,202600005,2026-12-13,1945,48,1,1,11,60,4,24,2026-12-08 02:35:08,2026-12-08 04:38:08,2026-12-08 10:28:08,11.968998,76.917562,Complainant reported being defrauded of money through a fraudulent scheme reported from Seth Path.
3745,100090062202200010,202200010,2022-10-20,1047,62,1,1,8,47,2,38,2022-10-15 13:18:36,2022-10-15 20:49:36,2022-10-16 05:50:36,13.351897,75.792597,Police recovered narcotic substances from the accused during a check near Deol Chowk.
3746,100090063202300001,202300001,2023-03-08,18,63,1,2,14,73,3,91,2023-03-04 10:26:09,2023-03-04 13:39:09,2023-03-04 21:30:09,13.334308,75.785288,Case registered against the accused for a traffic-related violation near Ghose Road.
3747,100110072202400004,202400004,2024-02-07,1944,72,1,1,10,54,6,104,2024-01-31 12:17:13,2024-01-31 12:51:13,2024-01-31 17:50:13,12.840652,74.864084,Complainant reported an incident caused by rash or negligent driving near Narang.
3748,100150099202500002,202500002,2025-12-29,2484,99,1,2,3,20,6,78,2025-12-26 01:09:25,2025-12-26 08:45:25,2025-12-28 00:44:25,12.976054,76.122255,Complainant reported facing cruelty from family members at Issac Road.
3749,100090060202300001,202300001,2023-06-11,3170,60,1,1,1,6,5,5,2023-06-10 15:35:31,2023-06-10 18:41:31,2023-06-10 20:24:31,13.336612,75.760923,Complainant reported that the victim was forcibly taken away by the accused from Sachdeva Zila.
3750,100030016202500002,202500002,2025-06-23,125,16,1,1,7,40,2,76,2025-06-17 04:21:16,2025-06-17 10:44:16,2025-06-18 08:02:16,15.825141,74.475838,Complainant reported being defrauded of money through a fraudulent scheme reported from Gopal Path.
3751,100090063202400001,202400001,2024-05-18,188,63,1,1,13,69,3,68,2024-05-12 12:01:30,2024-05-12 17:56:30,2024-05-12 19:26:30,13.338874,75.77896,Complainant reported an incident related to prohibition act violations near Purohit Marg.
3752,100080053202300007,202300007,2023-01-08,1323,53,1,2,4,24,3,17,2023-01-06 18:03:30,2023-01-06 18:08:30,2023-01-06 19:59:30,13.480044,77.708384,Complainant reported an offence involving a minor near Kapur.
3753,100270170202300008,202300008,2023-09-13,388,170,1,2,12,65,1,133,2023-09-08 11:36:03,2023-09-08 12:02:03,2023-09-08 16:52:03,13.290768,74.741105,Complainant reported an incident related to offences against public servants near Bajaj Nagar.
3754,100180117202200005,202200005,2022-06-07,2611,117,1,2,13,68,2,93,2022-05-30 12:43:56,2022-05-30 13:33:56,2022-05-30 17:09:56,12.467086,75.698514,Police raided premises being used for illegal gambling at Karnik Circle.
3755,100290183202300008,202300008,2023-06-30,2370,183,1,2,7,44,4,24,2023-06-24 22:03:05,2023-06-25 05:02:05,2023-06-25 13:39:05,16.833868,75.706263,Complainant reported losing money through a phishing scam.
3756,100070049202500004,202500004,2025-07-10,379,49,1,2,3,17,2,58,2025-07-04 22:06:52,2025-07-05 00:23:52,2025-07-08 00:55:52,11.955969,76.887812,Complainant reported a sexual assault by the accused near Lala Ganj.
3757,400210131202300001,202300001,2023-11-09,987,131,3,2,12,64,2,22,2023-11-03 18:01:22,2023-11-04 00:28:22,2023-11-04 02:51:22,12.540174,76.928905,Complainant reported unauthorized entry into their property at Bawa Street.
3758,100210135202600015,202600015,2026-11-25,2073,135,1,1,7,45,1,125,2026-11-23 17:25:42,2026-11-24 01:02:42,2026-11-24 10:48:42,12.556054,76.927737,Complainant reported an incident related to social media impersonation near Sanghvi Marg.
